Date,MMM,ABT,ABBV,ACN,ATVI,AYI,ADBE,AMD,AES,AET,AMG,AFL,A,AKAM,ALB,ALXN,ALGN,AGN,ALL,GOOGL,GOOG,MO,AMZN,AAL,AEP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,ANDV,ANSS,ANTM,AON,AOS,APA,AIV,AAPL,AMAT,ADM,ARNC,AJG,AIZ,T,ADP,AZO,AVB,AVY,BHGE,BLL,BK,BCR,BAX,BBT,BDX,BIIB,HRB,BWA,BXP,BSX,BHF,BMY,AVGO,CHRW,CA,CDNS,CPB,COF,CAH,CBOE,KMX,CCL,CAT,CBG,CBS,CELG,CNC
1999-12-31,31.750277,10.433799,,,1.166288,,16.693563,14.46875,32.281773,6.254161,26.83045,16.961151,49.174622,327.625,7.08057,7.53125,,31.284782,15.478644,,,2.107217,76.125,,13.864553,1050.883911,27.567842,,,3.174601,2.4729,52.19178,3.908356,4.873911,2.75,,29.108315,2.582793,13.595263,11.498541,3.291592,25.124153,7.698156,69.340851,8.589919,,20.58618,29.360783,32.3125,16.400382999999998,44.97958,14.200501,2.062023,29.062521000000004,22.531969,11.563097,14.707791,20.268251,32.75,6.560355,4.308149,13.475313,10.9375,,31.059982,,7.417213999999999,53.589985,24.0,23.65971,40.062016,18.349035,,1.15625,31.564684000000003,14.494903,,,2.916667,
2000-01-03,30.614885,10.056676,,,1.251975,,16.274672,15.5,31.310091,6.226146,24.383778,16.085009,45.795609000000006,321.25,6.642360000000001,7.375,,30.57501,15.116813,,,2.147302,89.375,,13.567846,1010.185181,26.440321,,,3.252987,2.464794,54.690029,3.948724,4.5314190000000005,2.765625,,28.380611,2.5606560000000003,12.560094,10.975057,3.583733,25.086975,7.618799,67.617783,8.440671,,19.847189,28.33894,30.5625,16.074749,44.053768,13.65271,2.084934,26.882843,21.655138,11.29847,13.868304,19.703945,31.083334000000004,6.2698220000000005,4.115345,13.285901,11.5,,31.180952,,7.300591000000002,53.637856000000006,22.0625,22.780586,38.39925,18.900002,,1.125,30.945768,14.976139000000002,,,2.820313,
2000-01-04,29.398392,9.769344,,,1.213892,,14.909399,14.625,30.06848,6.121093,22.434734,15.658176,42.297325,300.0,6.642360000000001,6.9375,,29.59223,14.634359,,,2.16448,81.9375,,13.729682999999998,958.552246,26.158449,,,3.030896,2.456686,50.508163,3.812941,4.399692,2.6875,,27.743868,2.523759,12.008003,10.830652,3.2815870000000005,23.847498,7.539433,67.931084,8.05927,,18.685915,28.33894,30.4375,15.719504,43.475136,13.65271,2.0161990000000003,26.11087,21.415997,11.045347,13.465353,19.186659,28.979166,6.101129,4.115345,13.069429,11.6875,,28.82198,,7.0556839999999985,53.637856000000006,22.0,21.93969,36.009045,18.684399,,1.09375,30.574432,14.783648,,,2.59375,
2000-01-05,30.249941,9.751384,,,1.218653,,15.204173999999998,15.0,30.392372,6.079071,21.895638,15.568307,39.673607,283.5,6.757679,7.28125,,30.138218,15.277626,,,2.153027,69.75,,14.242193,960.829102,26.947704,,,3.266052,2.481009,52.246082,3.728536,4.347002,2.703125,,28.562536,2.516379,12.35306,10.938956,3.32961,22.955076,7.420389,71.847145,8.092435,,18.976242000000006,28.066444,30.3125,15.867519,44.902439,13.736985,2.052203,25.520535,22.186546,11.528583,13.633251,19.327734,31.0,6.672816,4.1352910000000005,13.177664000000002,12.53125,,28.637333,,6.962389,48.274082,21.625,21.885845,35.177685,20.001894,,1.0625,31.60593,15.130128,,,2.619792,
2000-01-06,32.682891999999995,10.092591,,,1.194851,,15.32829,16.0,30.635298,6.086074,22.559143,15.882826,38.162998,236.125,6.988314999999999,7.75,,30.57501,15.197224,,,2.112945,65.5625,,14.323112,990.139343,26.665827,,,3.514271,2.464794,53.115047,3.625782,4.267965,2.703125,,29.563135,2.479482,13.526253,11.155567,3.041471,22.992266,7.46007,70.907303,8.077925,,18.575647,28.441118,29.0625,16.400382999999998,46.48405800000001,15.043263,2.084934,26.156269,22.664818,11.770199,14.271254999999998,20.127178,32.375,6.607212,4.082103,13.421191,12.875,,29.032122,,6.9973740000000015,45.209045,20.9375,22.347404,36.788467,20.696566,,1.125,32.059803,15.900112,,,2.5625,
2000-01-07,33.331699,10.200341,,,1.228173,,16.072987,16.25,31.229115000000004,6.485278,23.098242000000006,16.197338000000002,41.343246,248.375,6.872999,8.25,,32.70433,15.760079,,,2.170205,69.5625,,14.511923,1064.247925,28.131596,,,3.971519,2.497225,59.089138,3.662478,4.215274,2.703125,,31.10952,2.582793,13.480246,11.281929,3.18554,23.190586,7.579116,70.698433,8.390927,,18.734861,29.088289000000003,30.4375,16.814844,46.638348,16.054575,2.026018,27.51857,23.249376,12.437522,14.37199,21.255798,36.104168,6.832139999999999,4.195125,13.908256,12.40625,,33.283695,,7.090671,45.01749,22.3125,22.770506,37.827686,22.565004,,1.1875,31.688465,16.419855,,,2.541667,
2000-01-10,33.169502,10.12851,,,1.290058,,16.693563,17.5,32.632656,6.366219,23.678804,15.231341,43.84770200000001,285.5,6.849935,8.28125,,33.905499,15.398242000000002,,,2.198836,69.1875,,14.457977,1045.41687,30.612137,,,4.076032,2.578303,62.673573,3.834958,4.162585,2.71875,,21.922195,2.612311,12.95116,11.46244,3.129513,25.062189,7.579116,70.489571,8.084142,,19.000227,29.803572,30.6875,17.022057999999998,48.14283,15.548918,2.091481,26.292492,22.877386,11.965791,14.002619,20.785543,39.833332,6.775909,4.148587,14.016482,12.0,,32.919266,,7.405552,48.034622,23.375,22.039696,37.360043,21.463108,,1.21875,33.091339000000005,15.880863,,,2.546875,
2000-01-11,32.60181,9.984841,,,1.347182,,15.545491,17.25,32.794616999999995,6.373221,23.595869,14.916828,43.251404,278.4375,6.8268710000000015,7.5,,33.687088,15.358043,,,2.210289,66.75,,14.511923,1028.408569,32.92355,,,4.206676,2.5053330000000003,57.731384,3.926705,4.399692,2.65625,,20.557751,2.582793,12.997165,11.408288,2.969436,23.959049,7.46007,70.071877,8.034395,,18.734861,29.224524,30.0625,16.666826,47.872784,15.886023000000002,2.130757,25.656755,22.824245,11.965791,13.633251,20.456362,36.708332,7.1414149999999985,4.1352910000000005,13.881197,11.84375,,32.463741,,7.288928999999999,50.141819,22.25,22.270479,36.16494,21.606838,,1.15625,33.338894,15.630617,,,2.432292,
2000-01-12,32.682891999999995,9.835416,,,1.290058,,15.467919,18.125,33.469398,6.3522120000000015,23.637335,14.669710999999998,42.376839,254.0,6.872999,7.40625,,35.761837,15.438446,,,2.22174,63.5625,,14.619822,1059.38855,34.276581,,,4.206676,2.513441,55.23313100000001,4.469837999999998,4.267965,2.59375,,20.284861,2.494241,12.928151,11.408288,2.79135,25.198532,7.658477,69.445313,7.968063000000001,,17.753007999999994,28.952036,29.8125,16.637214999999998,47.448456,15.169676999999998,2.039111,26.474144,22.425688,11.827723,14.080016,19.798,35.208332,7.1226699999999985,4.128642,13.664720999999998,11.4375,,32.372658,,7.347242999999999,52.53636899999999,20.6875,22.001236,36.63258,21.990091,,1.09375,31.812239,15.900112,,,2.364583,
2000-01-13,32.682891999999995,9.745182000000002,,,1.304339,,16.290188,18.875,34.036213000000004,6.422246,24.839939,15.006685999999998,43.01289000000001,232.8125,6.965253,8.71875,,36.47159600000001,15.961097,,,2.244645,65.9375,,14.592848000000002,1088.545654,33.374561,,,4.951333,2.481009,58.05725500000001,4.41112,4.399692,2.5,,22.104128,2.531137,13.204204,11.227776,3.097498,24.690334,7.618799,68.192123,7.951482,,17.328424,28.781731,30.0,16.578011,47.062698,15.169676999999998,2.084934,27.155291,22.664818,12.103862,15.23079,21.161753,38.708332,7.103924,4.155235,13.745898,11.34375,,31.765276,,7.417213999999999,49.040333,21.0,22.38587,37.567879,22.493155,,1.0,33.008801,16.073355,,,2.484375,
2000-01-14,32.216590999999994,9.96174,,,1.290058,,16.460844,20.1875,35.95261400000001,6.303186,25.379034,15.433521,43.489922,230.0,6.8268710000000015,8.65625,,38.98312,15.55906,,,2.22174,64.25,,14.592848000000002,1108.591553,34.389339,,,4.637793,2.456686,59.36068,4.502866,4.215274,2.484375,,21.785751,2.582793,13.089179,10.8487,3.215554,26.896603,7.936249,66.834572,7.910024000000001,,17.832607,28.475178000000003,29.75,16.578011,47.217007,15.338228,2.202764,28.426786,22.239685,11.73568,15.806170000000002,20.597439,38.5,6.9820910000000005,4.121993,13.664720999999998,11.5,,32.645954,,7.46386,50.237595,22.25,21.731985,38.91888,22.756647,,1.0,33.380161,15.996363,,,2.651042,
2000-01-18,31.506969,9.745182000000002,,,1.294818,,15.886810999999998,19.5,33.65834,6.303186,26.332823,14.377665,45.477581,211.5,6.6884869999999985,8.265625,,37.399799,15.478644,,,2.107217,64.125,,14.242193,1053.313965,34.671215000000004,,,4.441831,2.578303,60.012402,4.62397,4.399692,2.484375,,20.921598,2.545896,14.308386,11.029213,3.327609,26.797449,8.293377,65.163712,7.968063000000001,,17.4611,26.84025,29.625,16.281976999999998,46.252586,15.928159,2.219129,27.155291,21.176859,11.586106,15.095403,20.644466,35.6875,6.916486999999999,4.0488620000000015,13.529426,11.625,,31.734905,,7.405552,49.040333,22.625,21.616598,35.333553,21.654745,,1.0,33.008801,15.47723,,,2.653646,
2000-01-19,32.054379,9.546668,,,1.275777,,15.66961,19.59375,33.847279,6.275171,26.00107,13.523991,44.523502,224.75,6.711553,8.53125,,38.054958,15.157017000000002,,,2.1415740000000003,66.8125,,14.431005,1032.660767,35.178596,,,4.454892,2.529656,62.56495699999999,4.5799330000000005,4.426038,2.46875,,19.875526,2.590173,14.21637,11.119469,3.41165,28.235235,8.49178,65.268112,7.959772999999998,,17.222261,29.462952,30.125,16.844445999999998,42.395008,15.801746,2.1831240000000003,27.089615,20.911158,11.563097,14.892328,21.349857,40.333332,6.878997,4.002322,13.529426,11.34375,,31.127541,,7.627136,49.040333,23.0,20.616543,36.06102,22.349417000000006,,1.0,33.173855,15.283522,,,2.625,
2000-01-20,30.858177,9.257922,,,1.204371,,15.840265,19.5,33.550369,6.233148,25.9596,14.62478,43.330906,234.0,6.619297,9.96875,,37.126781,15.277626,,,2.068564,64.75,,14.269162,1023.851624,36.53162800000001,,,4.219739,2.545872,62.402035,4.554245,4.636801,2.578125,,19.193295000000006,2.545896,14.308386,10.938956,3.633756,27.764246000000004,8.293377,61.40424,7.951482,,17.40803,27.691782,29.0625,16.666826,41.044853,14.916849,2.196217,26.815990000000006,20.489616,11.229437,14.350786,20.926624,40.895832,6.785278999999999,3.982376,13.367076999999998,10.5625,,30.064651,,7.545499,53.06316800000001,23.0625,19.808802,35.229637,20.504929,,0.71875,32.472431,14.605546,,,2.802083,
2000-01-21,30.797356,9.005267,,,1.152007,,15.60755,18.9375,34.549057,6.240153,24.549656,13.928362,43.728428,269.0,6.711553,11.03125,,35.379646,15.116813,,,2.0156,62.0625,,14.673771,1010.185181,38.899406,,,4.023776,2.537764,64.90029100000001,4.378092,4.768527,2.640625,,18.602034,2.634449,14.814462,11.029213,3.5637230000000004,28.01214,8.253698,62.97069200000001,7.578367999999998,,18.257204,27.555538,28.25,16.696419,42.896492,15.338228,2.147121,26.542353,20.302874,11.183413,14.486173,21.679045,49.25,6.738422,3.975728,13.231777,10.34375,,29.730593,,7.335580999999999,54.260429,21.875,20.347292000000003,34.398258,19.977936,,0.78125,30.780718,14.683025,,,2.703125,
2000-01-24,30.087738,8.662385,,,1.142487,,15.033514000000002,17.25,34.549057,6.205135,24.508186,13.771101000000002,43.569431,262.0625,6.596234,11.765625,,34.178474,14.674563,,,2.0156,70.125,,14.619822,987.102295,37.884651,,,4.062967,2.44047,60.17533100000001,4.345066,4.663146,2.71875,,17.646919,2.656588,14.423405,10.902853,3.401645,27.863396,7.856881,61.352016000000006,7.503742999999999,,17.832607,27.24898,27.75,16.696419,41.546341,15.548918,2.062023,26.451157,19.529169,10.918787,14.080016,20.973644,45.770832,6.569725999999998,3.8893,13.177664000000002,10.5625,,28.515863,,7.685447999999999,56.702896,23.6875,19.231848,34.190403,19.546755,,0.78125,28.470097,14.043791,,,2.84375,
2000-01-25,29.641685,8.5541,,,1.1044040000000002,,15.638579,20.0,32.821606,6.198131,23.678804,14.355196,43.052643,279.3125,6.319469000000002,11.90625,,33.304913,14.714775,,,2.009874,69.25,,14.188238,1000.465881,37.264511,,,3.919264,2.39993,60.28394300000001,4.223961,5.216403,2.796875,,17.05566,2.523759,14.584426,10.758444,3.593738,28.644274,7.777521000000001,60.412193,7.395956,,16.983442,27.828018,27.875,16.696419,42.124969,15.422503,1.963832,26.496754,20.089437,10.67717,14.080016,20.456362,45.291668,6.522867,3.796223,13.231777,10.40625,,29.092848,,7.557163,57.229679,24.0,18.731819,33.307076,18.947901,,0.78125,27.89246,13.520782999999998,,,2.802083,
2000-01-26,31.243397,8.572147,,,1.209132,,15.18866,18.5,31.283089,6.213595,24.093496,15.074081,43.450169,277.5,6.550104,12.15625,,33.741699,14.915792,,,1.929708,64.8125,,14.538898,1025.371216,35.855099,,,3.788621,2.464794,55.721924,4.286348,5.374475,2.75,,18.374626,2.472102,14.423405,10.668192,3.527706,26.63632,7.737841,59.472351,7.5534919999999985,,16.983442,27.793978000000006,27.625,16.637214999999998,42.510738,15.338228,1.990014,28.777027,18.782154,10.67717,14.960014,20.1742,47.791668,6.550983,3.776276,13.285901,10.59375,,29.882437,,7.603814999999999,57.46912800000001,22.6875,19.077997,34.865921,18.923948,,0.78125,29.006493,13.927564000000002,,,3.354167,
2000-01-27,31.22312,8.896989999999997,,,1.309099,,15.561008,18.46875,32.76762,6.023813,24.134966,14.804501,43.529675,281.125,6.665425,11.890625,,34.669861,14.915792,,,1.923982,66.9375,,14.484953,1022.941528,34.614841,,,3.919264,2.602627,53.332275,4.223961,5.031982,2.6875,,19.238779,2.4121330000000003,13.756291,10.902853,3.521703,26.871813,7.618799,58.89794499999999,7.346208,,16.558853,27.351164,27.0,16.666826,42.240696,14.537606,1.960559,28.503386,19.209024,11.609122,15.163094,20.973644,43.416668,6.569725999999998,3.696498000000001,13.231777,10.5625,,30.246862,,7.452201,55.553501,21.4375,18.847212,34.502182,18.995819,,0.78125,28.22253,13.81134,,,3.145833,
2000-01-28,29.92555,9.203781,,,1.247215,,14.288822,17.625,32.983551,6.016784,23.844683,15.096544,43.291172,270.0625,6.50398,11.8125,,35.161247,14.674563,,,1.901077,61.6875,,14.242193,991.354004,34.107449,,,3.919264,2.6512740000000004,51.865917,4.025791000000001,4.873911,2.5625,,18.829443,2.36018,13.664273,10.902853,3.253573,25.731504,7.499755,58.062523,7.1720880000000005,,16.665004999999994,26.669945,26.1875,16.4596,41.044853,14.031952,1.885277,27.545675,19.475805,11.540086,14.960014,19.939066,42.75,6.560355,3.612364,13.177664000000002,10.4375,,31.218636,,7.7437559999999985,52.680046,21.9375,18.193317,33.307076,18.684399,,0.75,29.377848,13.482043,,,3.052083,
2000-01-31,30.371593,9.40229,,,1.19009,,13.668242,18.0,34.603043,5.98867,22.973833,15.613243,42.098572,249.125,6.665425,10.9375,,35.215843,14.915792,,,1.912529,64.5625,,14.457977,1014.4375,32.359798,,,3.788621,2.853971,55.341747,3.985423,4.636801,2.5625,,18.829443,2.345336,13.434238,10.938956,3.321606,27.218870000000006,7.46007,58.219189,7.13063,,18.204128,25.852476,26.25,16.341177,41.81636,16.644506,1.904915,29.643524,19.102304,11.758691,15.23079,19.703945,42.0625,6.466636,3.592333,12.988255,10.375,,32.190434,,7.592147,52.488483,20.625,19.347235,34.086475,18.277178,,0.78125,29.749189,13.152733,,,2.90625,
2000-02-01,30.533779,9.492526,,,1.285297,,13.869931,18.28125,34.872952000000005,6.368232,23.181177,15.927758,45.159557,239.0625,6.480914,11.09375,,36.144016,14.835382,,,1.923982,67.4375,,14.538898,994.998779,34.953094,,,3.906199,2.562087,56.753799,3.959733,4.636801,2.65625,,19.147814,2.308226,13.963327,10.957009,3.209552,27.863396,7.618799,60.25555,7.238419,,17.991833,26.261209,26.3125,16.341177,41.392044,16.265268,1.882004,29.825956,19.315748000000006,11.620625,15.433860999999998,20.409334,44.3125,6.382288,3.465467,12.907078,10.1875,,31.400858000000003,,7.697113000000001,53.925194,21.625,18.116402,33.410988,19.139534,,0.84375,29.749189,13.385185,,,2.984375,
2000-02-02,30.006636,9.546668,,,1.32338,,15.21969,18.03125,34.252151,6.227653,23.595869,15.950220000000002,48.657833,233.625,6.50398,12.625,,37.399799,14.996201999999998,,,1.889625,69.4375,,14.511923,994.391724,35.404099,,,3.94539,2.416147,55.341747,4.044139,4.610456,2.6875,,19.875526,2.330492,13.940324,11.144591,3.163529,28.520317,7.4912839999999985,62.50856,7.271582,,18.044907,24.830637,25.8125,16.341177,41.12199,15.843884,1.849273,29.096251,19.262379,11.666645,15.264632999999998,19.798,35.333332,6.672816,3.472144,12.961196,10.5,,31.491955,,7.942017999999999,53.637856000000006,22.125,17.731764000000005,33.099216,18.301136,,0.84375,29.707937,13.462667,,,3.125,
2000-02-03,29.743073,9.600808,,,1.337662,,17.143482000000002,19.5,34.711009999999995,6.269828,24.300838,16.152403,49.452885,245.375,6.50398,14.0,,38.327946,14.835382,,,1.923982,84.1875,,14.997457,984.672241,36.080605,,,3.919264,2.3756060000000003,55.613297,4.062488,4.584111,2.578125,,19.875526,2.24885,14.009336,11.144591,3.307599,29.44993,7.4912839999999985,60.569923,7.810528999999999,,17.832607,26.499622,26.5625,16.281976999999998,40.774811,16.096712,1.85582,28.868237,19.635895,11.689658,15.433860999999998,19.56286,34.375,6.804023,3.578979,13.069429,9.96875,,31.765276,,7.930358999999998,53.829407,22.25,18.039474,32.527637,18.32509,,0.8125,31.193335,13.113997,,,3.223958,
2000-02-04,28.891521,9.943694,,,1.199611,,18.369123,19.28125,32.497707,6.297943,25.17169,15.79297,48.498814,235.0,6.411724,13.65625,,37.01759000000001,14.955998999999998,,,1.889625,78.5625,,14.70075,979.2052,36.475239,,,3.85394,2.3593900000000003,56.156399,4.121207,4.5314190000000005,2.59375,,19.937855,2.241428,13.61827,10.795174,3.457672,28.830194,7.4912839999999985,59.10282900000001,7.785652000000002,,17.832607,26.15901,26.625,16.370785,41.430607,15.169676999999998,1.819817,27.682491,19.395779,11.689658,14.892328,19.56286,36.5,6.89774,3.5389150000000003,12.961196,9.75,,31.431223,,7.988668,54.212543,22.375,17.34712,32.059994,18.876034,,0.84375,30.780718,13.113997,,,3.796875,
2000-02-07,28.425207,9.763226,,,1.142487,,19.129333,20.65625,34.549057,6.269828,25.254629,15.366118,50.565983,228.625,6.411724,13.421875,,38.000366,15.116813,,,1.883899,75.0,,14.538898,948.832886,34.840340000000005,,,3.827811,2.32696,60.121017,4.05515,4.557766,2.5625,,20.258688,2.271116,14.078347,10.813561,3.651766,30.466297,7.4912839999999985,57.111759,7.429122,,17.779535,25.341539,25.375,16.341177,40.620502,15.717471,1.7805400000000002,27.910526,18.968908,11.609122,14.215404,19.56286,38.270832,6.813397,3.492175,12.988255,9.5625,,31.218636,,8.116955,53.06316800000001,22.6875,17.116344,31.562494,18.971855,,0.875,28.428841,12.784695,,,3.986979,
2000-02-08,28.445486,9.85346,,,1.123445,,20.789383,20.6875,36.465454,5.173309,24.922874,15.074081,50.24795200000001,240.9375,6.319469000000002,12.859375,,37.891159,14.151907,,,1.7865540000000002,83.125,,14.637769,932.431885,37.884651,,,3.736363,2.318851,61.261532,4.095517,4.505074,2.78125,,19.479515,2.144942,13.595263,10.92391,3.677779,31.953667,7.451438,55.277908,7.387663000000001,,17.859151999999995,25.37561,25.1875,16.281976999999998,40.581936,15.253951,1.724898,28.685804,18.408646,11.586106,14.113867,19.327734,43.291668,6.794652,3.525561,13.231777,9.625,,30.975708,,8.245239,54.260429,23.0,17.462521,31.094522,19.642574,,0.84375,28.22253,12.707214,,,4.15625,
2000-02-09,28.425207,10.412902,,,1.10678,,21.735765,21.03125,37.086254,4.779689,26.623106,14.849434,48.18079,234.875,6.227213,12.96875,,37.072201,12.82517,,,1.7980060000000002,80.25,,14.308210999999998,945.795471,37.771889,,,3.605721,2.270204,58.05725500000001,3.974413,4.399692,3.140625,,17.921154,2.1078330000000003,12.905149,10.997467,3.605743,32.471142,7.1725020000000015,54.177593,7.445702000000002,,18.097982,24.524069,24.0,16.252371,39.887562,14.664021,1.7347169999999998,27.77371,18.328602,11.574605,14.046172,19.468805,41.0,6.457262999999998,3.5589480000000004,13.231777,10.53125,,30.36833,,8.933311,53.829407,22.5625,17.039412,29.118597,19.187441,,0.8125,28.346317,12.126088,,,4.479167,
2000-02-10,27.898066,10.142203,,,1.099643,,22.651117000000006,21.25,35.790657,4.5266470000000005,26.37429,14.82696,48.777077,229.0,6.227213,13.90625,,37.01759000000001,13.187006,,,1.820911,76.1875,,13.896264000000002,916.638306,39.632294,,,3.566529,2.140477,56.64518399999999,3.915695,4.347002,3.375,,17.187804999999994,2.085568,13.480246,10.942296,3.633756,34.65572,6.973267,54.91113299999999,7.49545,,17.885679,25.818415,24.0625,16.252371,40.119011,15.211815,1.705259,26.633572,17.608265,11.148896,13.673866,18.904495,39.0625,6.466636,3.592333,13.123549,9.96875,,29.821716,,8.805028,52.58425500000001,21.875,16.193213,27.870665,18.852081,,0.78125,27.768675,11.796783,,,4.291667,
2000-02-11,26.904608000000003,9.817361,,,1.132966,,22.449432,22.75,35.412781,4.498531,26.581638,14.332735,47.942272,233.0625,5.904321,15.6875,,35.761837,13.950886,,,1.746471,76.1875,,13.978653,921.497864,39.914173,,,3.448951,2.32696,54.418488,3.890008,4.241619,3.140625,,17.554472,2.085568,13.158193,10.813561,3.4816830000000003,32.722157,6.973267,56.744995,7.196959,,17.169204999999998,24.966881,23.25,16.222765,39.154617,15.338228,1.692168,26.861595,17.234758,10.907282,13.741556,18.81045,39.604168,6.476005000000002,3.5589480000000004,13.015309,9.5,,29.153595000000006,,8.128616000000001,53.44630400000001,21.8125,15.885511,27.97467,18.037636,,0.75,26.654608000000003,11.157552,,,4.932292,
2000-02-14,26.88434,10.124158,,,1.094883,,22.24774,21.625,36.924305,4.386068,26.45723,14.040687,48.618073,230.375,6.065768,15.625,,37.672771,13.669459,,,1.735019,74.4375,,13.951189,910.563843,40.477936,,,3.422821,2.32696,56.536572,4.811131,4.215274,3.140625,,17.875313000000006,2.05588,13.894315,10.887127,3.707793,31.941271,7.092812,60.569923,7.089169999999998,,17.354959,25.239363,23.375,16.281976999999998,40.54335800000001,16.096712,1.705259,26.291485,17.634953,10.999325,13.538476,19.421783,39.604168,6.410402,3.599012,13.042367,9.6875,,29.700235,,8.070308,53.111061,20.0,15.962435,28.442642,17.582504,,0.75,23.436253,11.971121,,,4.828125,
2000-02-15,28.911812,10.142203,,,1.066321,,22.061565,21.75,37.302193,4.498531,26.084009,14.067698000000002,52.07659500000001,222.5,6.227213,18.75,,35.598042,13.991091,,,1.7521970000000002,73.8125,,13.758951,937.291443,41.154446,,,3.318308,2.32696,56.536572,4.41112,4.1098919999999985,3.078125,,17.462812,2.041036,14.722445,10.96069,3.809842,33.019619,7.132658,61.932217,6.997967,,17.275347,25.103115,23.375,16.222765,41.662045,17.192301,1.679075,26.95281,17.768347,10.884269,13.944635,18.904495,38.791668,6.504123,3.632396,12.988255,9.8125,,30.155754,,7.790408999999999,55.936649,18.8125,16.885563,30.834511,17.031553,,0.78125,22.445978,12.397276,,,4.7395830000000005,
2000-02-16,28.648232,10.015882,,,1.067509,,24.37322,21.875,38.084927,4.653168,25.918131,13.955158,51.520061,246.125,5.996575,22.0625,,34.321362,13.830274,,,1.740746,70.6875,,13.48432,913.601074,41.492702,,,3.331372,2.3107450000000003,60.718422,4.5799330000000005,4.1098919999999985,3.109375,,17.141979,2.041036,14.768459,11.181375,3.653767,34.383038,7.212353999999999,61.827412,7.022842,,16.585392000000002,24.93281,22.3125,16.163557,40.54335800000001,17.065884,1.652891,27.363241,17.314792999999998,10.65416,13.538476,19.280701,40.625,6.43852,3.5188839999999995,13.069429,9.46875,,30.884596,,7.953681,55.745068,19.5,16.885563,31.198511,17.319005999999998,,0.75,21.043119,12.145452,,,5.5833330000000005,
2000-02-17,29.074003,9.889554,,,1.068697,,25.211,21.5,37.976974,4.533676,25.586382,13.617535,61.696865,252.0,6.0888300000000015,21.03125,,34.430671999999994,13.669459,,,1.7865540000000002,69.0,,13.374467,900.236816,40.590691,,,3.501207,2.32696,63.216671,4.451489,4.188929,3.328125,,16.958633,2.063301,14.492409,11.19976,3.677779,37.357792,7.2920479999999985,64.499611,6.857011999999999,,16.983442,24.762508,22.625,16.222765,41.314877,17.108023,1.66271,25.584642,17.474873000000002,10.61964,13.030786,19.798,43.875,6.101129,3.438758,13.204721,9.8125,,30.854218,,7.8603830000000015,55.457699,18.5,18.07793,30.574533,17.127373000000002,,0.75,20.589241,11.990497,,,5.9583330000000005,
2000-02-18,28.404936,9.42034,,,1.028238,,24.388735,21.5,38.003963,4.350923000000001,24.756999999999998,13.572516,59.629696,241.6875,5.881256,19.0,,35.74231,13.508642000000002,,,1.7980060000000002,64.75,,13.154768,869.257141,38.561142,,,3.279115,2.294528,61.967564,4.267997,4.030856,3.28125,,16.637802,2.033614,13.756291,11.034249,3.561723,35.250679,7.2920479999999985,62.980114,6.5916869999999985,,16.240416,24.251581,22.125,16.193157,39.03891,16.560232,1.551427,24.49012,17.04801,10.285978,12.760016,22.995777,43.958332,6.05427,3.358632,13.042367,9.625,,29.032122,,7.603814999999999,54.595676,18.625,18.001007,28.702635,16.863873,,0.8125,20.506723,11.680562,,,5.7083330000000005,
2000-02-22,29.236195,9.6369,,,1.018717,,24.396477,20.90625,37.113247,4.414183,24.300838,13.414954000000002,58.19857800000001,242.125,5.881256,18.78125,,35.414394,13.749872,,,1.912529,63.5625,,13.374467,843.137085,36.98262,,,3.29218,2.351283,58.654648,4.187264,3.925475,3.21875,,16.821144,2.078146,13.434238,10.942296,3.643761,35.458271,7.2920479999999985,60.77946899999999,6.4590239999999985,,15.497388,22.82102,22.375,16.193157,39.926132,16.349541000000002,1.584157,24.763746,16.78121,10.493078,12.963092,21.867149,41.625,6.06364,3.365308,13.015309,9.71875,,29.123228000000005,,7.7437559999999985,53.302639,18.1875,18.193317,28.234652,17.271099,,0.8125,20.094114,11.874272,,,5.625,
2000-02-23,30.139776,9.275969,,,0.994916,,24.730057,20.53125,36.357479,4.5266470000000005,24.259375,13.189872,62.968964,252.0625,5.812067,19.0,,35.469055,13.428232,,,1.860994,70.4375,,13.182232,830.988037,39.068542,,,3.239922,2.270204,62.07618299999999,4.25699,3.793746,3.375,,16.408632,2.092989,13.089179,10.942296,3.7218,35.895203,7.052963,59.626789,6.633145,,15.178956,23.672544,23.25,16.104351,39.810398,16.180988,1.567792,24.262077,16.274310999999994,10.435553,12.489243,22.572536,46.3125,6.101129,3.311891,13.150602,9.5,,29.123228000000005,,8.338532,52.10537,18.125,17.770222,27.506683,17.175279999999994,,0.8125,19.55772,11.719302,,,5.8645830000000005,
2000-02-24,29.71126,9.167686,,,0.999676,,26.405617,21.28125,36.654388,4.56179,25.793724,12.829739,67.89834599999999,274.8125,5.6736830000000005,19.8125,,34.539967,13.468436,,,1.838089,68.4375,,12.715357,807.905212,38.786652,,,3.13541,2.221557,63.053741,4.341396,3.899129,3.0,,16.225292,2.100412,12.330052,10.887127,3.688282,36.39098,7.013114999999999,58.421673,6.60827,,15.072803,24.319714,22.0625,16.074749,38.190224,16.728783,1.502331,23.258768,16.327669,10.147914,12.252317,24.077372,46.25,6.372915,3.211733,13.177664000000002,9.3125,,28.121071,,8.443497,51.961689,18.875,17.077888,28.806618,16.744101,,0.8125,18.550686,11.235035,,,5.828125,
